row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,mask_output_path,visualization_output_path,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h
49,000003.png,62,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000062_img_000003_cat_screw.png,475.0,268.0,0.941147804260254,0.9098039215686274,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0049_object_62_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,0,1,0,249.0,24.0,18.0
50,000003.png,63,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000063_img_000003_cat_connector.png,226.0,266.0,0.7354867458343506,0.5415224913494809,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0050_object_63_sam_point_mask.png,,cuda,vit_b,connector,small_parts,1,0,0,1,0,960.0,31.0,46.0
51,000003.png,64,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000064_img_000003_cat_screw.png,418.0,211.0,0.7913522720336914,0.6621621621621622,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0051_object_64_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,0,1,0,258.0,15.0,20.0
52,000003.png,65,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000065_img_000003_cat_box.png,266.0,347.0,0.98451030254364,0.9873598175251852,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0052_object_65_sam_point_mask.png,,cuda,vit_b,box,small_parts,1,0,0,1,0,21012.0,166.0,200.0
53,000003.png,66,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000066_img_000003_cat_screw.png,420.0,228.0,0.7377018928527832,0.2336842105263158,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0053_object_66_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,0,1,0,118.0,16.0,19.0
54,000003.png,67,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000067_img_000003_cat_plastic_object.png,371.0,376.0,0.8333414793014526,0.6926052536883771,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0054_object_67_sam_point_mask.png,,cuda,vit_b,plastic_object,small_parts,1,0,0,1,0,7887.0,101.0,127.0
55,000004.png,71,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000071_img_000004_cat_connector.png,623.0,275.0,0.9272053837776184,0.9891514916698954,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0055_object_71_sam_point_mask.png,,cuda,vit_b,connector,dynamic_scene,1,0,1,1,1,2574.0,45.0,84.0
56,000004.png,72,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000072_img_000004_cat_cable.png,319.0,165.0,0.8476621508598328,0.690379258624384,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0056_object_72_sam_point_mask.png,,cuda,vit_b,cable,dynamic_scene,1,0,1,1,1,3382.0,201.0,142.0
57,000004.png,73,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000073_img_000004_cat_metal_part.png,634.0,391.0,0.961804211139679,0.9615384615384616,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0057_object_73_sam_point_mask.png,,cuda,vit_b,metal_part,dynamic_scene,1,0,1,1,1,546.0,15.0,68.0
58,000004.png,74,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000074_img_000004_cat_cable.png,525.0,148.0,0.8238922953605652,0.868421052631579,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0058_object_74_sam_point_mask.png,,cuda,vit_b,cable,dynamic_scene,1,0,1,1,1,2898.0,208.0,170.0
59,000004.png,75,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000075_img_000004_cat_plastic_object.png,255.0,111.0,0.9876447319984436,0.9880652433364276,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0059_object_75_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,7531.0,94.0,101.0
60,000004.png,76,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000076_img_000004_cat_connector.png,123.0,271.0,0.9180759191513062,0.9671101256467112,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0060_object_76_sam_point_mask.png,,cuda,vit_b,connector,dynamic_scene,1,0,1,1,1,2633.0,96.0,54.0
61,000004.png,77,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000077_img_000004_cat_plastic_object.png,393.0,105.0,0.9590914249420166,0.9847477512710208,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0061_object_77_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,2542.0,46.0,71.0
62,000004.png,79,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000079_img_000004_cat_plastic_object.png,238.0,426.0,0.9045945405960084,0.8174350821409645,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0062_object_79_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,6260.0,108.0,109.0
63,000004.png,80,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000080_img_000004_cat_tool.png,474.0,70.0,0.968317687511444,0.9608185279187818,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0063_object_80_sam_point_mask.png,,cuda,vit_b,tool,dynamic_scene,1,0,1,1,1,12509.0,330.0,118.0
64,000004.png,81,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000081_img_000004_cat_cable.png,243.0,352.0,0.8508780002593994,0.0051194539249146,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0064_object_81_sam_point_mask.png,,cuda,vit_b,cable,dynamic_scene,1,0,1,1,1,1273.0,79.0,180.0
65,000004.png,82,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000082_img_000004_cat_metal_part.png,460.0,93.0,0.9767133593559264,0.975583864118896,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0065_object_82_sam_point_mask.png,,cuda,vit_b,metal_part,dynamic_scene,1,0,1,1,1,2809.0,75.0,73.0
66,000004.png,83,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000083_img_000004_cat_plastic_object.png,269.0,462.0,0.950446367263794,0.8596008258774949,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0066_object_83_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,1451.0,74.0,48.0
67,000004.png,84,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000084_img_000004_cat_plastic_object.png,199.0,312.0,0.9489350318908693,0.9815451986237096,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0067_object_84_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,3175.0,83.0,58.0
68,000004.png,85,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000085_img_000004_cat_cable.png,372.0,252.0,0.8204729557037354,0.5191897654584222,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0068_object_85_sam_point_mask.png,,cuda,vit_b,cable,dynamic_scene,1,0,1,1,1,909.0,332.0,36.0
69,000004.png,86,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000086_img_000004_cat_plastic_object.png,264.0,299.0,0.8391358852386475,0.8876611418047882,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0069_object_86_sam_point_mask.png,,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,491.0,53.0,24.0
70,000004.png,87,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000087_img_000004_cat_connector.png,222.0,376.0,0.8557544946670532,0.959378733572282,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0070_object_87_sam_point_mask.png,,cuda,vit_b,connector,dynamic_scene,1,0,1,1,1,1624.0,62.0,75.0
71,000004.png,88,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000088_img_000004_cat_robot_gripper.png,379.0,291.0,0.990784227848053,0.9763175996593404,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0071_object_88_sam_point_mask.png,,cuda,vit_b,robot_gripper,dynamic_scene,1,0,1,1,1,30481.0,437.0,186.0
72,000004.png,89,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000089_img_000004_cat_robot_gripper.png,321.0,336.0,0.978904128074646,0.9777131782945736,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0072_object_89_sam_point_mask.png,,cuda,vit_b,robot_gripper,dynamic_scene,1,0,1,1,1,2059.0,53.0,59.0
73,000005.png,92,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000092_img_000005_cat_box.png,400.0,235.0,0.863449215888977,0.9674281836688532,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0073_object_92_sam_point_mask.png,,cuda,vit_b,box,reflective_metal,1,0,1,1,0,13109.0,172.0,149.0
74,000005.png,93,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000093_img_000005_cat_tool.png,125.0,235.0,0.9560120105743408,0.9380845491956604,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0074_object_93_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,5099.0,217.0,33.0
75,000005.png,95,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000095_img_000005_cat_metal_part.png,269.0,265.0,0.9277575016021729,0.9608012681942644,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0075_object_95_sam_point_mask.png,,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,6928.0,107.0,110.0
76,000005.png,96,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000096_img_000005_cat_metal_part.png,378.0,304.0,0.781488299369812,0.9377007064868336,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0076_object_96_sam_point_mask.png,,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,6228.0,72.0,115.0
77,000005.png,97,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000097_img_000005_cat_box.png,511.0,217.0,0.8655579686164856,0.9452368374713858,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0077_object_97_sam_point_mask.png,,cuda,vit_b,box,reflective_metal,1,0,1,1,0,11350.0,158.0,134.0
78,000005.png,98,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000098_img_000005_cat_tool.png,265.0,323.0,0.9725860953330994,0.9581756245268735,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0078_object_98_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,5233.0,298.0,67.0
79,000005.png,99,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000099_img_000005_cat_tool.png,609.0,238.0,0.8590959310531616,0.943650126156434,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0079_object_99_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,1145.0,61.0,24.0
80,000005.png,101,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000101_img_000005_cat_plastic_object.png,432.0,305.0,0.9065717458724976,0.9824817518248176,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0080_object_101_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,3400.0,59.0,82.0
81,000005.png,102,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000102_img_000005_cat_plastic_object.png,553.0,310.0,0.949511706829071,0.9846938775510204,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0081_object_102_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,4876.0,67.0,88.0
82,000005.png,103,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000103_img_000005_cat_plastic_object.png,580.0,224.0,0.8921683430671692,0.9704579025110784,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0082_object_103_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,674.0,21.0,51.0
83,000005.png,104,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000104_img_000005_cat_cable.png,488.0,333.0,0.8996454477310181,0.7990990990990992,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0083_object_104_sam_point_mask.png,,cuda,vit_b,cable,reflective_metal,1,0,1,1,0,900.0,49.0,67.0
84,000005.png,105,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000105_img_000005_cat_box.png,179.0,190.0,0.915583312511444,0.9476360896590696,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0084_object_105_sam_point_mask.png,,cuda,vit_b,box,reflective_metal,1,0,1,1,0,5264.0,148.0,83.0
85,000005.png,106,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000106_img_000005_cat_tool.png,225.0,286.0,0.8960074186325073,0.667296786389414,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0085_object_106_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,1400.0,128.0,35.0
86,000005.png,108,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000108_img_000005_cat_tool.png,135.0,298.0,0.927465796470642,0.8902378180608681,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0086_object_108_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,5834.0,190.0,97.0
87,000005.png,109,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000109_img_000005_cat_robot_gripper.png,273.0,156.0,0.9368799924850464,0.8233805668016194,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0087_object_109_sam_point_mask.png,,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,14917.0,241.0,107.0
88,000005.png,110,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000110_img_000005_cat_robot_gripper.png,229.0,202.0,0.939588189125061,0.8680511182108627,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0088_object_110_sam_point_mask.png,,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,3114.0,46.0,141.0
89,000005.png,111,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000111_img_000005_cat_robot_gripper.png,306.0,197.0,0.8961176872253418,0.787793427230047,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0089_object_111_sam_point_mask.png,,cuda,vit_b,robot_gripper,reflective_metal,1,0,1,1,0,1018.0,40.0,108.0
90,000006.png,114,data/cogar_sim_500/rgb/000006.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000114_img_000006_cat_plastic_object.png,226.0,138.0,0.869975209236145,0.9364675984752224,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0090_object_114_sam_point_mask.png,,cuda,vit_b,plastic_object,transparent_glass,1,1,1,1,0,745.0,56.0,52.0
91,000006.png,115,data/cogar_sim_500/rgb/000006.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000115_img_000006_cat_connector.png,119.0,119.0,0.7336785793304443,0.8828125,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0091_object_115_sam_point_mask.png,,cuda,vit_b,connector,transparent_glass,1,1,1,1,0,1947.0,85.0,51.0
92,000006.png,116,data/cogar_sim_500/rgb/000006.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000116_img_000006_cat_glass_object.png,607.0,297.0,0.8382399678230286,0.8495923531065505,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_0092_object_116_sam_point_mask.png,,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,3076.0,79.0,58.0
