row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h,bbox_area,visible_ratio
49,000003.png,58,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000058_img_000003_cat_cable.png,161.0,192.0,192.0,394.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0049_object_58_sam_mask.png,,0.9411929845809937,0.415979157620495,cuda,vit_b,cable,small_parts,1,0,0,1,0,1046.0,31.0,202.0,6262.0,0.16703928457361866
50,000003.png,59,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000059_img_000003_cat_metal_part.png,261.0,165.0,355.0,267.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0050_object_59_sam_mask.png,,0.9848349094390868,0.96764917325665,cuda,vit_b,metal_part,small_parts,1,0,0,1,0,6953.0,94.0,102.0,9588.0,0.725177304964539
51,000003.png,60,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000060_img_000003_cat_screw.png,403.0,230.0,427.0,241.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0051_object_60_sam_mask.png,,0.9293201565742492,0.8663366336633663,cuda,vit_b,screw,small_parts,1,0,0,1,0,184.0,24.0,11.0,264.0,0.696969696969697
52,000003.png,61,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000061_img_000003_cat_connector.png,153.0,242.0,219.0,294.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0052_object_61_sam_mask.png,,0.9333476424217224,0.9296987087517934,cuda,vit_b,connector,small_parts,1,0,0,1,0,1325.0,66.0,52.0,3432.0,0.38607226107226106
53,000003.png,62,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000062_img_000003_cat_screw.png,464.0,259.0,488.0,277.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0053_object_62_sam_mask.png,,0.9516236782073976,0.91015625,cuda,vit_b,screw,small_parts,1,0,0,1,0,249.0,24.0,18.0,432.0,0.5763888888888888
54,000003.png,63,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000063_img_000003_cat_connector.png,211.0,243.0,242.0,289.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0054_object_63_sam_mask.png,,0.959736168384552,0.95010395010395,cuda,vit_b,connector,small_parts,1,0,0,1,0,960.0,31.0,46.0,1426.0,0.6732117812061711
55,000003.png,64,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000064_img_000003_cat_screw.png,411.0,201.0,426.0,221.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0055_object_64_sam_mask.png,,0.9666376113891602,0.9534883720930232,cuda,vit_b,screw,small_parts,1,0,0,1,0,258.0,15.0,20.0,300.0,0.86
56,000003.png,65,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000065_img_000003_cat_box.png,183.0,249.0,349.0,449.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0056_object_65_sam_mask.png,,0.998849630355835,0.9873574144486692,cuda,vit_b,box,small_parts,1,0,0,1,0,21012.0,166.0,200.0,33200.0,0.6328915662650603
57,000003.png,66,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000066_img_000003_cat_screw.png,412.0,222.0,428.0,241.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0057_object_66_sam_mask.png,,0.9446898102760316,0.4319066147859922,cuda,vit_b,screw,small_parts,1,0,0,1,0,118.0,16.0,19.0,304.0,0.3881578947368421
58,000003.png,67,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000067_img_000003_cat_plastic_object.png,326.0,328.0,427.0,455.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0058_object_67_sam_mask.png,,0.8828633427619934,0.9590328238536708,cuda,vit_b,plastic_object,small_parts,1,0,0,1,0,7887.0,101.0,127.0,12827.0,0.6148748733141031
61,000004.png,71,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000071_img_000004_cat_connector.png,595.0,236.0,640.0,320.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0061_object_71_sam_mask.png,,0.9858294129371644,0.989522700814901,cuda,vit_b,connector,dynamic_scene,1,0,1,1,1,2574.0,45.0,84.0,3780.0,0.680952380952381
62,000004.png,72,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000072_img_000004_cat_cable.png,233.0,78.0,434.0,220.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0062_object_72_sam_mask.png,,0.9776594042778016,0.9258630447085456,cuda,vit_b,cable,dynamic_scene,1,0,1,1,1,3382.0,201.0,142.0,28542.0,0.11849204680821246
63,000004.png,73,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000073_img_000004_cat_metal_part.png,625.0,349.0,640.0,417.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0063_object_73_sam_mask.png,,0.9668800234794616,0.9542124542124544,cuda,vit_b,metal_part,dynamic_scene,1,0,1,1,1,546.0,15.0,68.0,1020.0,0.5352941176470588
64,000004.png,74,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000074_img_000004_cat_cable.png,432.0,53.0,640.0,223.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0064_object_74_sam_mask.png,,0.9868606328964232,0.8804007514088916,cuda,vit_b,cable,dynamic_scene,1,0,1,1,1,2898.0,208.0,170.0,35360.0,0.08195701357466063
65,000004.png,75,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000075_img_000004_cat_plastic_object.png,208.0,61.0,302.0,162.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0065_object_75_sam_mask.png,,0.9881377220153807,0.9889891217829664,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,7531.0,94.0,101.0,9494.0,0.79323783442174
66,000004.png,76,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000076_img_000004_cat_connector.png,75.0,244.0,171.0,298.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0066_object_76_sam_mask.png,,0.9749632477760316,0.9834648628335212,cuda,vit_b,connector,dynamic_scene,1,0,1,1,1,2633.0,96.0,54.0,5184.0,0.5079089506172839
67,000004.png,77,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000077_img_000004_cat_plastic_object.png,370.0,70.0,416.0,141.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0067_object_77_sam_mask.png,,0.979865789413452,0.9835745013687917,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,2542.0,46.0,71.0,3266.0,0.7783221065523577
69,000004.png,79,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000079_img_000004_cat_plastic_object.png,184.0,371.0,292.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0069_object_79_sam_mask.png,,0.98555988073349,0.813312118801379,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,6260.0,108.0,109.0,11772.0,0.5317703024125042
70,000004.png,80,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000080_img_000004_cat_tool.png,310.0,12.0,640.0,130.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0070_object_80_sam_mask.png,,0.9928278923034668,0.96720921000397,cuda,vit_b,tool,dynamic_scene,1,0,1,1,1,12509.0,330.0,118.0,38940.0,0.3212378017462763
71,000004.png,81,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000081_img_000004_cat_cable.png,186.0,300.0,265.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0071_object_81_sam_mask.png,,0.9702077507972716,0.9390708301599392,cuda,vit_b,cable,dynamic_scene,1,0,1,1,1,1273.0,79.0,180.0,14220.0,0.08952180028129396
72,000004.png,82,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000082_img_000004_cat_metal_part.png,423.0,57.0,498.0,130.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0072_object_82_sam_mask.png,,0.9785007238388062,0.973833097595474,cuda,vit_b,metal_part,dynamic_scene,1,0,1,1,1,2809.0,75.0,73.0,5475.0,0.5130593607305937
73,000004.png,83,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000083_img_000004_cat_plastic_object.png,217.0,432.0,291.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0073_object_83_sam_mask.png,,0.9828211665153505,0.8823124569855472,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,1451.0,74.0,48.0,3552.0,0.40850225225225223
74,000004.png,84,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000084_img_000004_cat_plastic_object.png,158.0,284.0,241.0,342.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0074_object_84_sam_mask.png,,0.9809225797653198,0.9809136420525656,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,3175.0,83.0,58.0,4814.0,0.6595346904860823
75,000004.png,85,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000085_img_000004_cat_cable.png,93.0,249.0,425.0,285.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0075_object_85_sam_mask.png,,0.90891695022583,0.6588602654176424,cuda,vit_b,cable,dynamic_scene,1,0,1,1,1,909.0,332.0,36.0,11952.0,0.07605421686746988
76,000004.png,86,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000086_img_000004_cat_plastic_object.png,235.0,286.0,288.0,310.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0076_object_86_sam_mask.png,,0.9733386039733888,0.8921933085501859,cuda,vit_b,plastic_object,dynamic_scene,1,0,1,1,1,491.0,53.0,24.0,1272.0,0.3860062893081761
77,000004.png,87,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000087_img_000004_cat_connector.png,192.0,344.0,254.0,419.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0077_object_87_sam_mask.png,,0.9792758226394652,0.9569120287253142,cuda,vit_b,connector,dynamic_scene,1,0,1,1,1,1624.0,62.0,75.0,4650.0,0.349247311827957
78,000004.png,88,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000088_img_000004_cat_robot_gripper.png,160.0,198.0,597.0,384.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0078_object_88_sam_mask.png,,0.994300365447998,0.9772935779816514,cuda,vit_b,robot_gripper,dynamic_scene,1,0,1,1,1,30481.0,437.0,186.0,81282.0,0.3750030757117197
79,000004.png,89,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000089_img_000004_cat_robot_gripper.png,295.0,307.0,348.0,366.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0079_object_89_sam_mask.png,,0.9805577397346495,0.9728419010669254,cuda,vit_b,robot_gripper,dynamic_scene,1,0,1,1,1,2059.0,53.0,59.0,3127.0,0.6584585865046371
80,000005.png,92,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000092_img_000005_cat_box.png,314.0,179.0,486.0,328.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0080_object_92_sam_mask.png,,0.9707332253456116,0.9716759055357278,cuda,vit_b,box,reflective_metal,1,0,1,1,0,13109.0,172.0,149.0,25628.0,0.5115108475105353
81,000005.png,93,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000093_img_000005_cat_tool.png,36.0,219.0,253.0,252.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0081_object_93_sam_mask.png,,0.9828306436538696,0.9344782527534068,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,5099.0,217.0,33.0,7161.0,0.7120513894707443
83,000005.png,95,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000095_img_000005_cat_metal_part.png,214.0,205.0,321.0,315.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0083_object_95_sam_mask.png,,0.9826844334602356,0.953307392996109,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,6928.0,107.0,110.0,11770.0,0.5886151231945624
84,000005.png,96,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000096_img_000005_cat_metal_part.png,342.0,244.0,414.0,359.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0084_object_96_sam_mask.png,,0.9870513677597046,0.976565008025682,cuda,vit_b,metal_part,reflective_metal,1,0,1,1,0,6228.0,72.0,115.0,8280.0,0.7521739130434782
85,000005.png,97,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000097_img_000005_cat_box.png,419.0,155.0,577.0,289.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0085_object_97_sam_mask.png,,0.9837567806243896,0.970774647887324,cuda,vit_b,box,reflective_metal,1,0,1,1,0,11350.0,158.0,134.0,21172.0,0.5360853958057812
86,000005.png,98,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000098_img_000005_cat_tool.png,178.0,284.0,476.0,351.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0086_object_98_sam_mask.png,,0.9757015705108644,0.9578449905482042,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,5233.0,298.0,67.0,19966.0,0.2620955624561755
87,000005.png,99,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000099_img_000005_cat_tool.png,574.0,226.0,635.0,250.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0087_object_99_sam_mask.png,,0.9693742990493774,0.9459002535925612,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,1145.0,61.0,24.0,1464.0,0.782103825136612
89,000005.png,101,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000101_img_000005_cat_plastic_object.png,401.0,264.0,460.0,346.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0089_object_101_sam_mask.png,,0.9752607345581056,0.985685071574642,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,3400.0,59.0,82.0,4838.0,0.7027697395618024
90,000005.png,102,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000102_img_000005_cat_plastic_object.png,520.0,267.0,587.0,355.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0090_object_102_sam_mask.png,,0.9862844944000244,0.9867075664621676,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,4876.0,67.0,88.0,5896.0,0.8270013568521031
91,000005.png,103,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000103_img_000005_cat_plastic_object.png,570.0,199.0,591.0,250.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0091_object_103_sam_mask.png,,0.9680737853050232,0.967503692762186,cuda,vit_b,plastic_object,reflective_metal,1,0,1,1,0,674.0,21.0,51.0,1071.0,0.6293183940242764
92,000005.png,104,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000104_img_000005_cat_cable.png,464.0,298.0,513.0,365.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0092_object_104_sam_mask.png,,0.9483261108398438,0.818686401480111,cuda,vit_b,cable,reflective_metal,1,0,1,1,0,900.0,49.0,67.0,3283.0,0.2741395065488882
93,000005.png,105,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000105_img_000005_cat_box.png,128.0,143.0,276.0,226.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0093_object_105_sam_mask.png,,0.9677665829658508,0.9693991097922848,cuda,vit_b,box,reflective_metal,1,0,1,1,0,5264.0,148.0,83.0,12284.0,0.4285249104526213
94,000005.png,106,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000106_img_000005_cat_tool.png,186.0,269.0,314.0,304.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0094_object_106_sam_mask.png,,0.944163143634796,0.8908327501749476,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,1400.0,128.0,35.0,4480.0,0.3125
96,000005.png,108,data/cogar_sim_500/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000108_img_000005_cat_tool.png,50.0,249.0,240.0,346.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0096_object_108_sam_mask.png,,0.9663026332855223,0.9236382148311556,cuda,vit_b,tool,reflective_metal,1,0,1,1,0,5834.0,190.0,97.0,18430.0,0.3165491047205643
