model,prompt_type,split,image_path,instance_id,category,challenge,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iou,boundary_f1,predicted_iou,elapsed_s,fps,device
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000013.png,144,connector,small_parts,455.0,299.0,502.0,335.0,0.9716242661448141,1.0,0.9841712713241577,0.33452812999985326,2.9892852358946276,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,147,metal_part,dynamic_scene;reflective_metal;partial_occlusion,417.0,249.0,480.0,330.0,0.975909090909091,1.0,0.9966660737991333,0.09033719450002309,11.069637545582008,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,148,glass_object,dynamic_scene;transparent_glass;partial_occlusion,366.0,119.0,444.0,260.0,0.7629088494105928,0.5791863810361635,0.7921605706214905,0.09033719450002309,11.069637545582008,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,149,plastic_object,dynamic_scene;partial_occlusion,193.0,295.0,269.0,384.0,0.9652937486932888,1.0,0.9959806203842163,0.09033719450002309,11.069637545582008,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,150,plastic_object,dynamic_scene;partial_occlusion,397.0,189.0,489.0,272.0,0.8984920926811327,0.850833437999031,0.9844499230384827,0.09033719450002309,11.069637545582008,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,151,connector,dynamic_scene;partial_occlusion;small_parts,320.0,184.0,364.0,226.0,0.9802913453299057,1.0,0.9451053142547607,0.0908284925000089,11.009761061485216,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,152,box,dynamic_scene;partial_occlusion,111.0,179.0,309.0,364.0,0.9793712316968131,0.9920354977558303,0.9498648047447205,0.0908284925000089,11.009761061485216,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,153,robot_gripper,dynamic_scene;partial_occlusion,187.0,64.0,476.0,225.0,0.9093485757475553,0.886992423279157,0.9143175482749939,0.0908284925000089,11.009761061485216,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,154,robot_gripper,dynamic_scene;partial_occlusion,267.0,98.0,313.0,221.0,0.7842105263157895,0.9149511332917447,0.8063629865646362,0.0908284925000089,11.009761061485216,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000014.png,155,robot_gripper,dynamic_scene;partial_occlusion,357.0,88.0,409.0,238.0,0.5185633575464084,0.6961506331340133,0.6113163828849792,0.33456806100002723,2.9889284620025895,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000015.png,158,box,reflective_metal,180.0,138.0,305.0,290.0,0.9833819499690621,1.0,1.00884211063385,0.09043707924996625,11.057411498617954,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000015.png,159,connector,reflective_metal;small_parts,379.0,147.0,461.0,186.0,0.9156521739130434,1.0,0.9947646856307983,0.09043707924996625,11.057411498617954,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000015.png,160,tool,reflective_metal,208.0,102.0,263.0,314.0,0.8446679015612596,0.7855469116130845,0.8309968113899231,0.09043707924996625,11.057411498617954,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000015.png,161,tool,reflective_metal,74.0,279.0,121.0,479.0,0.9199637571730594,0.9679414733967333,0.9294708967208862,0.09043707924996625,11.057411498617954,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000015.png,162,tool,reflective_metal,0.0,264.0,184.0,437.0,0.8709409812751837,0.8628803463141512,0.8860083222389221,0.09088291099999424,11.003168681514431,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000015.png,163,metal_part,reflective_metal,426.0,123.0,581.0,264.0,0.9768537768537768,0.9957007738607051,0.980392336845398,0.09088291099999424,11.003168681514431,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000015.png,164,screw,reflective_metal;small_parts,187.0,158.0,195.0,166.0,0.8918918918918919,1.0,0.8623651266098022,0.09088291099999424,11.003168681514431,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000015.png,165,metal_part,reflective_metal,135.0,175.0,227.0,288.0,0.9645559538032656,1.0,0.9660314321517944,0.09088291099999424,11.003168681514431,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000016.png,167,cable,transparent_glass;partial_occlusion,146.0,210.0,189.0,479.0,0.9554751131221719,1.0,0.9734827280044556,0.09043524225000965,11.05763610645819,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000016.png,168,cable,transparent_glass;partial_occlusion,0.0,171.0,189.0,272.0,0.8424036281179138,0.704434969175199,0.9528415203094482,0.09043524225000965,11.05763610645819,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000016.png,169,glass_object,transparent_glass;partial_occlusion,236.0,74.0,369.0,288.0,0.9534172313649565,0.6408218022194727,0.9117119908332825,0.09043524225000965,11.05763610645819,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000016.png,170,robot_gripper,transparent_glass;partial_occlusion,91.0,29.0,442.0,127.0,0.9688150609080841,0.9995017438963627,0.9589588046073914,0.09043524225000965,11.05763610645819,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000016.png,171,robot_gripper,transparent_glass;partial_occlusion,315.0,74.0,356.0,76.0,0.2638888888888889,0.8571428571428571,0.4976990520954132,0.17224097049995635,5.805819585766056,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000016.png,172,robot_gripper,transparent_glass;partial_occlusion,187.0,70.0,243.0,239.0,0.9640642793875743,1.0,0.9561020731925964,0.17224097049995635,5.805819585766056,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,177,connector,small_parts;partial_occlusion,368.0,253.0,428.0,294.0,0.91,1.0,0.8522185683250427,0.09043441174998179,11.057737653722299,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,178,connector,small_parts;partial_occlusion,333.0,262.0,415.0,302.0,0.9759036144578314,1.0,0.9226875901222229,0.09043441174998179,11.057737653722299,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,179,connector,small_parts;partial_occlusion,180.0,310.0,227.0,353.0,0.916133617626155,0.8898395721925134,0.9661163687705994,0.09043441174998179,11.057737653722299,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,180,cable,small_parts;partial_occlusion,347.0,198.0,498.0,292.0,0.6535846724351051,0.7075471698113208,0.7105240225791931,0.09043441174998179,11.057737653722299,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,181,connector,small_parts;partial_occlusion,374.0,188.0,396.0,233.0,0.9390243902439024,1.0,0.9502350091934204,0.09085709175002421,11.006295499214387,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,182,connector,small_parts;partial_occlusion,130.0,232.0,185.0,277.0,0.9524627720504009,1.0,0.9971798658370972,0.09085709175002421,11.006295499214387,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,183,screw,small_parts;partial_occlusion,241.0,261.0,263.0,279.0,0.9372822299651568,1.0,0.877484142780304,0.09085709175002421,11.006295499214387,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,184,robot_gripper,small_parts;partial_occlusion,283.0,91.0,420.0,207.0,0.9159534781654597,0.7809870426576168,0.9114997982978821,0.09085709175002421,11.006295499214387,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,185,robot_gripper,small_parts;partial_occlusion,295.0,134.0,335.0,236.0,0.334652862362972,0.5398155909471919,0.8011915683746338,0.17225735249996887,5.805267441342921,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000018.png,186,robot_gripper,small_parts;partial_occlusion,351.0,158.0,390.0,207.0,0.779464931308749,0.7133031538403823,0.8424878716468811,0.17225735249996887,5.805267441342921,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000020.png,191,metal_part,reflective_metal;partial_occlusion,205.0,41.0,314.0,120.0,0.9455562095350206,1.0,0.9781484007835388,0.09040979899998547,11.060747961624832,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000020.png,192,metal_part,reflective_metal;partial_occlusion,80.0,180.0,177.0,221.0,0.9546089385474861,1.0,0.9655885100364685,0.09040979899998547,11.060747961624832,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000020.png,193,tool,reflective_metal;partial_occlusion,354.0,301.0,401.0,460.0,0.9439914163090128,1.0,0.9478083848953247,0.09040979899998547,11.060747961624832,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000020.png,194,tool,reflective_metal;partial_occlusion,456.0,20.0,531.0,228.0,0.8653846153846154,0.7576298630380222,0.9107566475868225,0.09040979899998547,11.060747961624832,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000020.png,195,robot_gripper,reflective_metal;partial_occlusion,140.0,241.0,451.0,365.0,0.9724625239384534,1.0,0.989660918712616,0.17225343400002657,5.805399502223252,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000020.png,196,robot_gripper,reflective_metal;partial_occlusion,258.0,329.0,298.0,372.0,0.9503311258278145,1.0,0.9813007116317749,0.17225343400002657,5.805399502223252,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000022.png,201,box,partial_occlusion,345.0,137.0,468.0,275.0,0.8920083291448266,0.741441726658316,0.974358320236206,0.09041217625002673,11.060457136155975,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000022.png,202,box,partial_occlusion,351.0,134.0,474.0,242.0,0.15729566648381788,0.569963823177374,0.7524183988571167,0.09041217625002673,11.060457136155975,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000022.png,203,cable,partial_occlusion,59.0,383.0,437.0,422.0,0.9570661896243292,0.9939903846153846,0.9598767757415771,0.09041217625002673,11.060457136155975,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000022.png,205,cable,partial_occlusion,334.0,196.0,609.0,207.0,0.7866876310272537,0.8708573093451817,0.8912298679351807,0.09041217625002673,11.060457136155975,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000022.png,206,cable,partial_occlusion,179.0,180.0,351.0,249.0,0.7922874671340929,0.9384549770063789,0.8995914459228516,0.09077610824999738,11.016114474152166,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000022.png,207,robot_gripper,partial_occlusion,212.0,50.0,374.0,333.0,0.9170358928498842,0.8077365486168415,0.9719869494438171,0.09077610824999738,11.016114474152166,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000022.png,208,robot_gripper,partial_occlusion,291.0,274.0,309.0,321.0,0.8641618497109826,1.0,0.8447157144546509,0.09077610824999738,11.016114474152166,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000022.png,209,robot_gripper,partial_occlusion,251.0,84.0,306.0,176.0,0.9541759053954176,0.9982847341337907,0.9746291041374207,0.09077610824999738,11.016114474152166,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,211,screw,small_parts;partial_occlusion,154.0,318.0,176.0,334.0,0.9342105263157895,1.0,0.9472280144691467,0.09044848824999008,11.056016737793401,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,212,connector,small_parts;partial_occlusion,303.0,347.0,408.0,410.0,0.9849624060150376,1.0,0.9709084033966064,0.09044848824999008,11.056016737793401,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,213,cable,small_parts;partial_occlusion,369.0,253.0,447.0,469.0,0.9235643564356436,0.9982758620689656,0.7782262563705444,0.09044848824999008,11.056016737793401,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,214,connector,small_parts;partial_occlusion,354.0,207.0,404.0,261.0,0.9738846572361263,1.0,0.962945282459259,0.09044848824999008,11.056016737793401,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,215,screw,small_parts;partial_occlusion,83.0,315.0,108.0,340.0,0.9760479041916168,1.0,0.9171187281608582,0.0908113349999553,11.011841198023266,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,216,connector,small_parts;partial_occlusion,208.0,170.0,262.0,208.0,0.9627821842586943,0.9267015706806283,0.9655511975288391,0.0908113349999553,11.011841198023266,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,217,metal_part,small_parts;reflective_metal;partial_occlusion,348.0,102.0,421.0,174.0,0.4846373139056066,0.6473528856379014,0.9612801671028137,0.0908113349999553,11.011841198023266,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,218,screw,small_parts;partial_occlusion,369.0,264.0,391.0,277.0,0.6590909090909091,0.88,0.6633749604225159,0.0908113349999553,11.011841198023266,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,219,connector,small_parts;partial_occlusion,208.0,247.0,280.0,302.0,0.9790004199916001,1.0,0.9421744346618652,0.09069940425001732,11.025430743111071,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,220,screw,small_parts;partial_occlusion,105.0,280.0,126.0,299.0,0.9252336448598131,1.0,0.921001136302948,0.09069940425001732,11.025430743111071,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,221,robot_gripper,small_parts;partial_occlusion,275.0,32.0,447.0,163.0,0.8560843327476892,0.805886971675891,0.9503737092018127,0.09069940425001732,11.025430743111071,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,222,robot_gripper,small_parts;partial_occlusion,302.0,54.0,350.0,233.0,0.9091853699085619,0.8908985121768764,0.7396783828735352,0.09069940425001732,11.025430743111071,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000023.png,223,robot_gripper,small_parts;partial_occlusion,345.0,43.0,386.0,176.0,0.8684902682798528,0.9192594497300078,0.6963441967964172,0.33440645400014546,2.9903729070957614,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,226,connector,dynamic_scene;small_parts,126.0,203.0,169.0,237.0,0.9755868544600939,1.0,0.9763291478157043,0.09067733124999222,11.028114592863977,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,227,plastic_object,dynamic_scene,279.0,343.0,365.0,432.0,0.9814502529510961,1.0,0.998145580291748,0.09067733124999222,11.028114592863977,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,228,metal_part,dynamic_scene;reflective_metal,278.0,161.0,325.0,215.0,0.9676906779661016,1.0,0.947942316532135,0.09067733124999222,11.028114592863977,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,229,plastic_object,dynamic_scene,384.0,234.0,440.0,308.0,0.9712832784923722,1.0,0.9905586838722229,0.09067733124999222,11.028114592863977,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,230,plastic_object,dynamic_scene,347.0,154.0,404.0,242.0,0.9791011235955056,1.0,0.9864795207977295,0.09104915849997042,10.983077894128202,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,231,connector,dynamic_scene;small_parts,162.0,181.0,181.0,206.0,0.9085714285714286,1.0,0.8974745869636536,0.09104915849997042,10.983077894128202,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,232,plastic_object,dynamic_scene,468.0,343.0,539.0,445.0,0.9839743589743589,1.0,1.0028692483901978,0.09104915849997042,10.983077894128202,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,233,metal_part,dynamic_scene;reflective_metal,166.0,162.0,261.0,258.0,0.9554455445544554,0.9919387010634589,0.9571228623390198,0.09104915849997042,10.983077894128202,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000024.png,234,plastic_object,dynamic_scene,257.0,149.0,326.0,213.0,0.9411219286045434,0.9696969696969697,0.8214278221130371,0.3355008150001595,2.980618690895057,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,237,metal_part,reflective_metal,181.0,35.0,260.0,104.0,0.9654320987654321,1.0,0.9755769371986389,0.09061282149997396,11.03596580976443,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,238,metal_part,reflective_metal,183.0,439.0,263.0,479.0,0.9819960861056751,1.0,0.9627042412757874,0.09061282149997396,11.03596580976443,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,239,plastic_object,reflective_metal,226.0,289.0,301.0,354.0,0.9691780821917808,1.0,0.9990901947021484,0.09061282149997396,11.03596580976443,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,240,screw,reflective_metal;small_parts,252.0,210.0,261.0,234.0,0.23404255319148937,0.6956521739130436,0.8470456600189209,0.09061282149997396,11.03596580976443,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,241,screw,reflective_metal;small_parts,134.0,68.0,155.0,82.0,0.9377593360995851,1.0,0.9388799071311951,0.09095925200000465,10.993933855128326,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,242,metal_part,reflective_metal,310.0,99.0,431.0,188.0,0.9715204409738172,1.0,0.9678560495376587,0.09095925200000465,10.993933855128326,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,243,tool,reflective_metal,227.0,117.0,339.0,431.0,0.9590457804743518,0.980060422960725,0.9299818873405457,0.09095925200000465,10.993933855128326,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,244,metal_part,reflective_metal,309.0,394.0,389.0,472.0,0.9518716577540107,0.9937416838260218,0.9426683187484741,0.09095925200000465,10.993933855128326,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,245,metal_part,reflective_metal,206.0,171.0,254.0,210.0,0.9620160701241782,1.0,0.9841439127922058,0.1725360030000047,5.795891771063995,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000025.png,246,metal_part,reflective_metal,332.0,0.0,398.0,42.0,0.9628990509059534,1.0,0.9592083096504211,0.1725360030000047,5.795891771063995,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000026.png,248,plastic_object,transparent_glass,458.0,324.0,546.0,424.0,0.9908021101041525,1.0,1.0290355682373047,0.09061448475000589,11.035763242034381,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000026.png,249,glass_object,transparent_glass,504.0,131.0,639.0,326.0,0.9895917072138777,1.0,0.9231232404708862,0.09061448475000589,11.035763242034381,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000026.png,250,tool,transparent_glass;reflective_metal,346.0,197.0,479.0,320.0,0.975629055230258,1.0,0.958881139755249,0.09061448475000589,11.035763242034381,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000026.png,251,tool,transparent_glass;reflective_metal,283.0,244.0,338.0,290.0,0.9578635014836795,1.0,0.9660763740539551,0.09061448475000589,11.035763242034381,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000026.png,252,glass_object,transparent_glass,185.0,144.0,305.0,294.0,0.8744085722237684,0.6984091812280977,0.8591697216033936,0.1728018085000258,5.786976471370962,cuda
