model,prompt_type,split,image_path,instance_id,category,challenge,iou,boundary_f1,elapsed_s,fps,device
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000020.png,191,metal_part,reflective_metal;partial_occlusion,0.9699595609474292,1.0,0.007264512666855201,137.65548301162215,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000020.png,192,metal_part,reflective_metal;partial_occlusion,0.9405940594059405,0.9907578558225507,0.007264512666855201,137.65548301162215,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000020.png,193,tool,reflective_metal;partial_occlusion,0.939840392879067,0.9876385824749444,0.007264512666855201,137.65548301162215,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000020.png,194,tool,reflective_metal;partial_occlusion,0.9557314570507183,0.9864824538987215,0.007264512666855201,137.65548301162215,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000020.png,195,robot_gripper,reflective_metal;partial_occlusion,0.9437539234149404,0.9287034897157384,0.007264512666855201,137.65548301162215,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000020.png,196,robot_gripper,reflective_metal;partial_occlusion,0.931637519872814,1.0,0.007264512666855201,137.65548301162215,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000022.png,201,box,partial_occlusion,0.8867641812343917,0.7765874949388197,0.005415258375251142,184.6633956692091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000022.png,202,box,partial_occlusion,0.5425463851567498,0.5081740094208922,0.005415258375251142,184.6633956692091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000022.png,203,cable,partial_occlusion,0.9071428571428571,0.9118886392157584,0.005415258375251142,184.6633956692091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000022.png,205,cable,partial_occlusion,0.7332652018395504,0.6096135906122648,0.005415258375251142,184.6633956692091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000022.png,206,cable,partial_occlusion,0.7668539325842697,0.8239497827136649,0.005415258375251142,184.6633956692091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000022.png,207,robot_gripper,partial_occlusion,0.904835329933183,0.7392214333695482,0.005415258375251142,184.6633956692091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000022.png,208,robot_gripper,partial_occlusion,0.01261591117125005,0.11966286289063854,0.005415258375251142,184.6633956692091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000022.png,209,robot_gripper,partial_occlusion,0.9187522669568371,0.9185695879821267,0.005415258375251142,184.6633956692091,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,211,screw,small_parts;partial_occlusion,0.8614457831325302,0.9861111111111112,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,212,connector,small_parts;partial_occlusion,0.9432607134306918,1.0,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,213,cable,small_parts;partial_occlusion,0.23270928315064507,0.3387971182461548,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,214,connector,small_parts;partial_occlusion,0.9401799894123875,1.0,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,215,screw,small_parts;partial_occlusion,0.827930174563591,0.9696969696969697,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,216,connector,small_parts;partial_occlusion,0.925624636839047,0.9943501011203493,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,217,metal_part,small_parts;reflective_metal;partial_occlusion,0.48938193343898573,0.6799595460998172,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,218,screw,small_parts;partial_occlusion,0.005866249511145874,0.0378396320356584,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,219,connector,small_parts;partial_occlusion,0.9584019769357496,1.0,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,220,screw,small_parts;partial_occlusion,0.8683473389355743,1.0,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,221,robot_gripper,small_parts;partial_occlusion,0.8701919371001311,0.7675409101098409,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,222,robot_gripper,small_parts;partial_occlusion,0.6692274861288946,0.7513966480446927,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000023.png,223,robot_gripper,small_parts;partial_occlusion,0.41028604449581046,0.3141843291454877,0.003511937307708789,284.74312391766654,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,226,connector,dynamic_scene;small_parts,0.9355416293643688,0.9965870307167235,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,227,plastic_object,dynamic_scene,0.9787169352386744,1.0,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,228,metal_part,dynamic_scene;reflective_metal,0.9257425742574258,0.9898732220160792,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,229,plastic_object,dynamic_scene,0.9654970760233919,1.0,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,230,plastic_object,dynamic_scene,0.9642230026338894,1.0,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,231,connector,dynamic_scene;small_parts,0.7557603686635944,1.0,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,232,plastic_object,dynamic_scene,0.959830866807611,0.9768097990641343,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,233,metal_part,dynamic_scene;reflective_metal,0.9745361949799928,1.0,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000024.png,234,plastic_object,dynamic_scene,0.5709751875360646,0.5609391737777552,0.004926523222012393,202.98290598364795,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,237,metal_part,reflective_metal,0.9708383961117861,1.0,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,238,metal_part,reflective_metal,0.9732246798603027,1.0,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,239,plastic_object,reflective_metal,0.9712732919254659,1.0,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,240,screw,reflective_metal;small_parts,0.002073135617621653,0.03368289350213193,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,241,screw,reflective_metal;small_parts,0.8490566037735849,1.0,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,242,metal_part,reflective_metal,0.981377813321147,1.0,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,243,tool,reflective_metal,0.4137653682638171,0.4934146626189877,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,244,metal_part,reflective_metal,0.9215164615896242,0.9969135802469136,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,245,metal_part,reflective_metal,0.9454545454545454,1.0,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000025.png,246,metal_part,reflective_metal,0.9485420240137221,0.8712328767123289,0.004377913899952545,228.41929349292127,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000026.png,248,plastic_object,transparent_glass,0.9666009204470742,0.9919786096256684,0.007406550500187829,135.01561894091455,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000026.png,249,glass_object,transparent_glass,0.9702726039225361,0.875239817824256,0.007406550500187829,135.01561894091455,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000026.png,250,tool,transparent_glass;reflective_metal,0.9055243040530795,0.8930572897006301,0.007406550500187829,135.01561894091455,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000026.png,251,tool,transparent_glass;reflective_metal,0.9424083769633508,1.0,0.007406550500187829,135.01561894091455,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000026.png,252,glass_object,transparent_glass,0.7896700706991359,0.6751735966416781,0.007406550500187829,135.01561894091455,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000026.png,253,connector,transparent_glass;small_parts,0.9134199134199135,1.0,0.007406550500187829,135.01561894091455,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,256,cable,partial_occlusion,0.7560491868306227,0.6432586405563647,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,257,box,partial_occlusion,0.9492045771699693,0.9088564261840001,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,258,box,partial_occlusion,0.9495457784111151,0.7673855560815149,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,259,cable,partial_occlusion,0.6413012729844413,0.5735529345590691,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,260,cable,partial_occlusion,0.6471014492753623,0.6619086215177714,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,261,glass_object,partial_occlusion;transparent_glass,0.9766846242161972,0.9802019547809704,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,262,box,partial_occlusion,0.1654933554191921,0.19720522892652456,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,263,plastic_object,partial_occlusion,0.9514519056261344,0.9694908047198895,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,264,metal_part,partial_occlusion;reflective_metal,0.9689896632210737,1.0,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,265,robot_gripper,partial_occlusion,0.8464190295613203,0.7029492313311178,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,266,robot_gripper,partial_occlusion,0.87627365356623,1.0,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000027.png,267,robot_gripper,partial_occlusion,0.9465503136078538,0.9902516763845625,0.0038152217499979693,262.10796266312235,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,269,metal_part,small_parts;reflective_metal;partial_occlusion,0.9634734665747761,1.0,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,270,connector,small_parts;partial_occlusion,0.9427519250083696,0.9445045979290256,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,271,connector,small_parts;partial_occlusion,0.8591047812817905,0.9238095238095239,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,272,box,small_parts;partial_occlusion,0.9392794886693783,0.8658951667801225,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,273,cable,small_parts;partial_occlusion,0.8914304123711341,0.9803571428571429,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,274,screw,small_parts;partial_occlusion,0.68,0.834140435835351,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,275,plastic_object,small_parts;partial_occlusion,0.8565012831479898,0.7292639857443141,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,276,connector,small_parts;partial_occlusion,0.9491150442477876,0.993254154593245,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,277,robot_gripper,small_parts;partial_occlusion,0.931140276120675,0.8436300277597307,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000028.png,278,robot_gripper,small_parts;partial_occlusion,0.9527498063516654,0.9919662782048102,0.004508194500158424,221.81829110630844,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000029.png,281,plastic_object,dynamic_scene;partial_occlusion,0.9261029411764706,0.933926375103687,0.007137530166801298,140.10448665440143,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000029.png,282,connector,dynamic_scene;partial_occlusion;small_parts,0.770949720670391,0.991869918699187,0.007137530166801298,140.10448665440143,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000029.png,283,connector,dynamic_scene;partial_occlusion;small_parts,0.9310344827586207,1.0,0.007137530166801298,140.10448665440143,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000029.png,284,robot_gripper,dynamic_scene;partial_occlusion,0.8209825145711906,0.6538508005770693,0.007137530166801298,140.10448665440143,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000029.png,285,robot_gripper,dynamic_scene;partial_occlusion,0.2105473431881742,0.25,0.007137530166801298,140.10448665440143,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000029.png,286,robot_gripper,dynamic_scene;partial_occlusion,0.4698147041243276,0.7226845087031198,0.007137530166801298,140.10448665440143,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000030.png,288,plastic_object,reflective_metal;partial_occlusion,0.9481446241674596,0.9774436090225564,0.006355369571143196,157.34726183989977,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000030.png,289,tool,reflective_metal;partial_occlusion,0.5779780564263323,0.7401949132398383,0.006355369571143196,157.34726183989977,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000030.png,290,metal_part,reflective_metal;partial_occlusion,0.9236111111111112,1.0,0.006355369571143196,157.34726183989977,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000030.png,291,box,reflective_metal;partial_occlusion,0.9323819685249399,0.8225442337005807,0.006355369571143196,157.34726183989977,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000030.png,292,robot_gripper,reflective_metal;partial_occlusion,0.7141286970423661,0.5941896591241829,0.006355369571143196,157.34726183989977,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000030.png,293,robot_gripper,reflective_metal;partial_occlusion,0.7680367921816614,0.8278145695364238,0.006355369571143196,157.34726183989977,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000030.png,294,robot_gripper,reflective_metal;partial_occlusion,0.8559447459299457,0.852017937219731,0.006355369571143196,157.34726183989977,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,298,plastic_object,partial_occlusion,0.9620836286321758,1.0,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,299,tool,partial_occlusion;reflective_metal,0.9251901944209636,1.0,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,300,cable,partial_occlusion,0.7528455284552845,0.880672268907563,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,301,connector,partial_occlusion;small_parts,0.9336099585062241,1.0,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,302,box,partial_occlusion,0.9621019108280254,0.9589090852484706,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,303,connector,partial_occlusion;small_parts,0.860236220472441,0.9335706158648658,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,304,connector,partial_occlusion;small_parts,0.921969696969697,1.0,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,305,screw,partial_occlusion;small_parts,0.7955801104972375,1.0,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,306,tool,partial_occlusion;reflective_metal,0.7985716901666361,0.7814168957854694,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,307,robot_gripper,partial_occlusion,0.8821054902383777,0.7682035511932094,0.0038149384999996983,262.12742354826406,cuda
FastSAM-S,auto,train,data/cogar_sim_500_final/rgb/000032.png,308,robot_gripper,partial_occlusion,0.49264705882352944,0.6714285714285714,0.0038149384999996983,262.12742354826406,cuda
