image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y,area_ratio,bbox_area_ratio,bbox_width_ratio,bbox_height_ratio
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,12481,194,117,368,219,280,166,0.040628,0.058675,0.273438,0.214583
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,14616,193,14,333,136,262,69,0.047578,0.056455,0.220312,0.256250
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9155,325,13,429,126,372,62,0.029801,0.038965,0.164062,0.237500
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10856,363,86,536,170,448,133,0.035339,0.048145,0.271875,0.177083
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17965,355,167,544,274,445,221,0.058480,0.066797,0.296875,0.225000
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,12443,195,117,368,219,280,166,0.040505,0.058340,0.271875,0.214583
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,11128,87,78,208,198,150,135,0.036224,0.048053,0.190625,0.252083
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10211,194,14,334,107,268,52,0.033239,0.043145,0.220312,0.195833
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9066,326,13,428,128,373,62,0.029512,0.038893,0.160938,0.241667
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10854,364,87,536,170,448,133,0.035332,0.047305,0.270313,0.175000
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,18094,354,167,544,274,445,221,0.058900,0.067148,0.298438,0.225000
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,8159,200,117,367,219,280,177,0.026559,0.056328,0.262500,0.214583
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6447,88,102,204,197,143,155,0.020986,0.036562,0.182812,0.200000
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15136,103,51,332,177,220,113,0.049271,0.095085,0.359375,0.264583
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10189,194,14,333,107,268,52,0.033167,0.042839,0.218750,0.195833
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8823,325,13,428,118,373,60,0.028721,0.035885,0.162500,0.220833
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10176,365,86,536,170,453,132,0.033125,0.047591,0.268750,0.177083
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17790,355,166,544,274,446,222,0.057910,0.067415,0.296875,0.227083
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,6386,195,144,357,219,263,184,0.020788,0.040326,0.254688,0.158333
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6427,87,100,205,198,143,155,0.020921,0.038350,0.185938,0.206250
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15235,103,51,332,176,220,113,0.049593,0.094336,0.359375,0.262500
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,3261,323,114,387,185,355,148,0.010615,0.015234,0.101562,0.150000
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10207,193,14,333,107,268,52,0.033226,0.043145,0.220312,0.195833
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8860,325,13,428,118,373,60,0.028841,0.035885,0.162500,0.220833
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10130,366,86,536,170,453,132,0.032975,0.047314,0.267188,0.177083
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17682,355,166,543,274,446,222,0.057559,0.067061,0.295312,0.227083
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,5535,195,144,356,216,269,182,0.018018,0.038496,0.253125,0.152083
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6530,87,102,204,198,143,155,0.021257,0.037259,0.184375,0.202083
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15204,103,51,333,176,221,113,0.049492,0.094746,0.360938,0.262500
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,3261,324,114,386,185,355,148,0.010615,0.014766,0.098437,0.150000
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,10,2537,190,177,234,243,212,210,0.008258,0.009814,0.070312,0.139583
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10198,194,14,334,107,268,52,0.033197,0.043145,0.220312,0.195833
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8777,325,13,428,118,374,60,0.028571,0.035885,0.162500,0.220833
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10140,366,87,536,170,453,132,0.033008,0.046758,0.267188,0.175000
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17168,360,166,544,274,449,222,0.055885,0.065641,0.289062,0.227083
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,4467,195,144,319,217,255,181,0.014541,0.030111,0.195312,0.154167
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6489,88,102,204,198,144,155,0.021123,0.036943,0.182812,0.202083
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15225,103,51,333,177,220,113,0.049561,0.095498,0.360938,0.264583
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,2799,324,114,386,180,357,144,0.009111,0.013740,0.098437,0.139583
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,10,2516,190,177,235,242,212,209,0.008190,0.009883,0.071875,0.137500
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,11,4844,289,163,372,251,331,207,0.015768,0.024336,0.131250,0.185417
22,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-05.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-03-05.png,result_2018-08-23-15-03-05.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,4,10572,128,72,277,155,201,113,0.034414,0.041016,0.234375,0.175000
23,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-03-35.png,result_2018-08-23-15-03-35.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,4,9244,128,72,277,154,204,109,0.030091,0.040527,0.234375,0.172917
23,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-03-35.png,result_2018-08-23-15-03-35.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,5,12509,127,127,296,251,214,186,0.040719,0.069173,0.265625,0.260417
24,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-03-59.png,result_2018-08-23-15-03-59.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,4,9213,128,72,277,154,204,109,0.029990,0.040527,0.234375,0.172917
24,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-03-59.png,result_2018-08-23-15-03-59.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,5,8128,127,126,296,233,221,175,0.026458,0.059766,0.265625,0.225000
24,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-03-59.png,result_2018-08-23-15-03-59.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,6,18121,133,162,324,358,226,260,0.058988,0.123125,0.300000,0.410417
25,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-04-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-04-29.png,result_2018-08-23-15-04-29.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,4,3480,204,72,276,148,247,114,0.011328,0.018298,0.114062,0.160417
25,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-04-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-04-29.png,result_2018-08-23-15-04-29.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,5,6430,139,136,297,233,236,180,0.020931,0.050723,0.248438,0.204167
25,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-04-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-04-29.png,result_2018-08-23-15-04-29.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,6,18188,133,161,324,359,226,260,0.059206,0.124375,0.300000,0.414583
25,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-04-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-04-29.png,result_2018-08-23-15-04-29.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,7,12516,67,59,235,186,152,118,0.040742,0.070417,0.264062,0.266667
26,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-19.png,result_2018-08-23-15-05-19.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,4,3487,204,72,277,148,248,114,0.011351,0.018548,0.115625,0.160417
26,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-19.png,result_2018-08-23-15-05-19.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,5,6453,137,136,296,233,236,180,0.021006,0.051042,0.250000,0.204167
26,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-19.png,result_2018-08-23-15-05-19.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,6,18070,133,161,324,359,226,260,0.058822,0.124375,0.300000,0.414583
26,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-19.png,result_2018-08-23-15-05-19.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,7,9340,111,59,235,186,169,111,0.030404,0.052083,0.195312,0.266667
27,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-44.png,result_2018-08-23-15-05-44.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,2,16643,265,14,496,197,410,106,0.054176,0.138958,0.362500,0.383333
27,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-44.png,result_2018-08-23-15-05-44.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,4,3289,204,72,274,148,246,115,0.010706,0.017796,0.110937,0.160417
27,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-44.png,result_2018-08-23-15-05-44.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,5,6457,139,136,296,233,236,180,0.021019,0.050404,0.246875,0.204167
27,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-44.png,result_2018-08-23-15-05-44.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,6,17957,133,162,324,358,226,259,0.058454,0.123125,0.300000,0.410417
27,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-05-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-05-44.png,result_2018-08-23-15-05-44.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,7,9352,111,59,235,186,169,111,0.030443,0.052083,0.195312,0.266667
