image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y
11,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-15.png,result_2018-08-27-16-02-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,241549,0,12,598,469,294,257
11,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-15.png,result_2018-08-27-16-02-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,16276,193,14,334,145,264,75
11,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-15.png,result_2018-08-27-16-02-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,10191,324,13,428,131,373,68
12,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-37.png,result_2018-08-27-16-02-37.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,229678,0,12,598,469,286,263
12,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-37.png,result_2018-08-27-16-02-37.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,16309,193,14,334,145,264,75
12,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-37.png,result_2018-08-27-16-02-37.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9233,324,13,428,126,372,63
12,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-37.png,result_2018-08-27-16-02-37.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,12785,364,86,536,198,446,140
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,213427,0,12,598,469,274,266
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,16296,194,14,334,145,264,75
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9252,325,13,428,128,372,63
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10857,363,86,536,170,448,133
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,18050,355,167,545,274,445,221
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,202739,0,12,598,469,273,271
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,14691,193,14,334,136,262,69
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9111,325,13,428,128,372,62
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10883,364,86,536,170,448,133
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,18053,355,167,545,274,445,221
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,12481,194,117,368,219,280,166
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,191739,0,12,598,469,281,279
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,14616,193,14,333,136,262,69
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9155,325,13,429,126,372,62
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10856,363,86,536,170,448,133
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17965,355,167,544,274,445,221
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,12443,195,117,368,219,280,166
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,11128,87,78,208,198,150,135
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,189562,0,12,598,469,282,281
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10211,194,14,334,107,268,52
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9066,326,13,428,128,373,62
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10854,364,87,536,170,448,133
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,18094,354,167,544,274,445,221
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,8159,200,117,367,219,280,177
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6447,88,102,204,197,143,155
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15136,103,51,332,177,220,113
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,189316,0,12,598,469,282,282
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10189,194,14,333,107,268,52
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8823,325,13,428,118,373,60
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10176,365,86,536,170,453,132
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17790,355,166,544,274,446,222
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,6386,195,144,357,219,263,184
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6427,87,100,205,198,143,155
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15235,103,51,332,176,220,113
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,3261,323,114,387,185,355,148
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,187719,0,12,598,469,283,282
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10207,193,14,333,107,268,52
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8860,325,13,428,118,373,60
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10130,366,86,536,170,453,132
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17682,355,166,543,274,446,222
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,5535,195,144,356,216,269,182
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6530,87,102,204,198,143,155
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15204,103,51,333,176,221,113
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,3261,324,114,386,185,355,148
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,10,2537,190,177,234,243,212,210
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,1,184919,0,12,598,469,282,283
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10198,194,14,334,107,268,52
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8777,325,13,428,118,374,60
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10140,366,87,536,170,453,132
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17168,360,166,544,274,449,222
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,4467,195,144,319,217,255,181
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6489,88,102,204,198,144,155
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15225,103,51,333,177,220,113
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,2799,324,114,386,180,357,144
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,10,2516,190,177,235,242,212,209
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,11,4844,289,163,372,251,331,207
20,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-02-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-02-26.png,result_2018-08-23-15-02-26.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,1,237793,0,12,597,469,284,256
20,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-02-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-02-26.png,result_2018-08-23-15-02-26.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,2,30331,266,14,496,217,378,107
21,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-02-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq33/label/result_2018-08-23-15-02-42.png,result_2018-08-23-15-02-42.png,ARID10/floor/bottom/box/seq33,ARID10,floor,bottom,box,seq33,box,1,211182,0,12,597,469,269,254
