image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y,area_ratio,bbox_area_ratio,bbox_width_ratio,bbox_height_ratio,binary_mask_path
12,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-37.png,result_2018-08-27-16-02-37.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9233,324,13,428,126,372,63,0.030055,0.038965,0.164062,0.237500,outputs/ocid_full/gt_binary_masks/00050_result_2018-08-27-16-02-37_obj3.png
12,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-37.png,result_2018-08-27-16-02-37.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,12785,364,86,536,198,446,140,0.041618,0.063636,0.270313,0.235417,outputs/ocid_full/gt_binary_masks/00051_result_2018-08-27-16-02-37_obj4.png
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,16296,194,14,334,145,264,75,0.053047,0.060586,0.220312,0.275000,outputs/ocid_full/gt_binary_masks/00052_result_2018-08-27-16-02-58_obj2.png
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9252,325,13,428,128,372,63,0.030117,0.039271,0.162500,0.241667,outputs/ocid_full/gt_binary_masks/00053_result_2018-08-27-16-02-58_obj3.png
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10857,363,86,536,170,448,133,0.035342,0.048145,0.271875,0.177083,outputs/ocid_full/gt_binary_masks/00054_result_2018-08-27-16-02-58_obj4.png
13,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-02-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-02-58.png,result_2018-08-27-16-02-58.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,18050,355,167,545,274,445,221,0.058757,0.067148,0.298438,0.225000,outputs/ocid_full/gt_binary_masks/00055_result_2018-08-27-16-02-58_obj5.png
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,14691,193,14,334,136,262,69,0.047822,0.056855,0.221875,0.256250,outputs/ocid_full/gt_binary_masks/00056_result_2018-08-27-16-03-25_obj2.png
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9111,325,13,428,128,372,62,0.029658,0.039271,0.162500,0.241667,outputs/ocid_full/gt_binary_masks/00057_result_2018-08-27-16-03-25_obj3.png
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10883,364,86,536,170,448,133,0.035426,0.047868,0.270313,0.177083,outputs/ocid_full/gt_binary_masks/00058_result_2018-08-27-16-03-25_obj4.png
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,18053,355,167,545,274,445,221,0.058766,0.067148,0.298438,0.225000,outputs/ocid_full/gt_binary_masks/00059_result_2018-08-27-16-03-25_obj5.png
14,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-25.png,result_2018-08-27-16-03-25.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,12481,194,117,368,219,280,166,0.040628,0.058675,0.273438,0.214583,outputs/ocid_full/gt_binary_masks/00060_result_2018-08-27-16-03-25_obj6.png
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,14616,193,14,333,136,262,69,0.047578,0.056455,0.220312,0.256250,outputs/ocid_full/gt_binary_masks/00061_result_2018-08-27-16-03-50_obj2.png
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9155,325,13,429,126,372,62,0.029801,0.038965,0.164062,0.237500,outputs/ocid_full/gt_binary_masks/00062_result_2018-08-27-16-03-50_obj3.png
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10856,363,86,536,170,448,133,0.035339,0.048145,0.271875,0.177083,outputs/ocid_full/gt_binary_masks/00063_result_2018-08-27-16-03-50_obj4.png
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17965,355,167,544,274,445,221,0.058480,0.066797,0.296875,0.225000,outputs/ocid_full/gt_binary_masks/00064_result_2018-08-27-16-03-50_obj5.png
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,12443,195,117,368,219,280,166,0.040505,0.058340,0.271875,0.214583,outputs/ocid_full/gt_binary_masks/00065_result_2018-08-27-16-03-50_obj6.png
15,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-03-50.png,result_2018-08-27-16-03-50.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,11128,87,78,208,198,150,135,0.036224,0.048053,0.190625,0.252083,outputs/ocid_full/gt_binary_masks/00066_result_2018-08-27-16-03-50_obj7.png
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10211,194,14,334,107,268,52,0.033239,0.043145,0.220312,0.195833,outputs/ocid_full/gt_binary_masks/00067_result_2018-08-27-16-04-15_obj2.png
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,9066,326,13,428,128,373,62,0.029512,0.038893,0.160938,0.241667,outputs/ocid_full/gt_binary_masks/00068_result_2018-08-27-16-04-15_obj3.png
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10854,364,87,536,170,448,133,0.035332,0.047305,0.270313,0.175000,outputs/ocid_full/gt_binary_masks/00069_result_2018-08-27-16-04-15_obj4.png
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,18094,354,167,544,274,445,221,0.058900,0.067148,0.298438,0.225000,outputs/ocid_full/gt_binary_masks/00070_result_2018-08-27-16-04-15_obj5.png
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,8159,200,117,367,219,280,177,0.026559,0.056328,0.262500,0.214583,outputs/ocid_full/gt_binary_masks/00071_result_2018-08-27-16-04-15_obj6.png
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6447,88,102,204,197,143,155,0.020986,0.036562,0.182812,0.200000,outputs/ocid_full/gt_binary_masks/00072_result_2018-08-27-16-04-15_obj7.png
16,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-15.png,result_2018-08-27-16-04-15.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15136,103,51,332,177,220,113,0.049271,0.095085,0.359375,0.264583,outputs/ocid_full/gt_binary_masks/00073_result_2018-08-27-16-04-15_obj8.png
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10189,194,14,333,107,268,52,0.033167,0.042839,0.218750,0.195833,outputs/ocid_full/gt_binary_masks/00074_result_2018-08-27-16-04-53_obj2.png
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8823,325,13,428,118,373,60,0.028721,0.035885,0.162500,0.220833,outputs/ocid_full/gt_binary_masks/00075_result_2018-08-27-16-04-53_obj3.png
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10176,365,86,536,170,453,132,0.033125,0.047591,0.268750,0.177083,outputs/ocid_full/gt_binary_masks/00076_result_2018-08-27-16-04-53_obj4.png
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17790,355,166,544,274,446,222,0.057910,0.067415,0.296875,0.227083,outputs/ocid_full/gt_binary_masks/00077_result_2018-08-27-16-04-53_obj5.png
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,6386,195,144,357,219,263,184,0.020788,0.040326,0.254688,0.158333,outputs/ocid_full/gt_binary_masks/00078_result_2018-08-27-16-04-53_obj6.png
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6427,87,100,205,198,143,155,0.020921,0.038350,0.185938,0.206250,outputs/ocid_full/gt_binary_masks/00079_result_2018-08-27-16-04-53_obj7.png
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15235,103,51,332,176,220,113,0.049593,0.094336,0.359375,0.262500,outputs/ocid_full/gt_binary_masks/00080_result_2018-08-27-16-04-53_obj8.png
17,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-04-53.png,result_2018-08-27-16-04-53.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,3261,323,114,387,185,355,148,0.010615,0.015234,0.101562,0.150000,outputs/ocid_full/gt_binary_masks/00081_result_2018-08-27-16-04-53_obj9.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10207,193,14,333,107,268,52,0.033226,0.043145,0.220312,0.195833,outputs/ocid_full/gt_binary_masks/00082_result_2018-08-27-16-05-09_obj2.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8860,325,13,428,118,373,60,0.028841,0.035885,0.162500,0.220833,outputs/ocid_full/gt_binary_masks/00083_result_2018-08-27-16-05-09_obj3.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10130,366,86,536,170,453,132,0.032975,0.047314,0.267188,0.177083,outputs/ocid_full/gt_binary_masks/00084_result_2018-08-27-16-05-09_obj4.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17682,355,166,543,274,446,222,0.057559,0.067061,0.295312,0.227083,outputs/ocid_full/gt_binary_masks/00085_result_2018-08-27-16-05-09_obj5.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,5535,195,144,356,216,269,182,0.018018,0.038496,0.253125,0.152083,outputs/ocid_full/gt_binary_masks/00086_result_2018-08-27-16-05-09_obj6.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6530,87,102,204,198,143,155,0.021257,0.037259,0.184375,0.202083,outputs/ocid_full/gt_binary_masks/00087_result_2018-08-27-16-05-09_obj7.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15204,103,51,333,176,221,113,0.049492,0.094746,0.360938,0.262500,outputs/ocid_full/gt_binary_masks/00088_result_2018-08-27-16-05-09_obj8.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,3261,324,114,386,185,355,148,0.010615,0.014766,0.098437,0.150000,outputs/ocid_full/gt_binary_masks/00089_result_2018-08-27-16-05-09_obj9.png
18,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-09.png,result_2018-08-27-16-05-09.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,10,2537,190,177,234,243,212,210,0.008258,0.009814,0.070312,0.139583,outputs/ocid_full/gt_binary_masks/00090_result_2018-08-27-16-05-09_obj10.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,2,10198,194,14,334,107,268,52,0.033197,0.043145,0.220312,0.195833,outputs/ocid_full/gt_binary_masks/00091_result_2018-08-27-16-05-49_obj2.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,3,8777,325,13,428,118,374,60,0.028571,0.035885,0.162500,0.220833,outputs/ocid_full/gt_binary_masks/00092_result_2018-08-27-16-05-49_obj3.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,4,10140,366,87,536,170,453,132,0.033008,0.046758,0.267188,0.175000,outputs/ocid_full/gt_binary_masks/00093_result_2018-08-27-16-05-49_obj4.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,5,17168,360,166,544,274,449,222,0.055885,0.065641,0.289062,0.227083,outputs/ocid_full/gt_binary_masks/00094_result_2018-08-27-16-05-49_obj5.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,6,4467,195,144,319,217,255,181,0.014541,0.030111,0.195312,0.154167,outputs/ocid_full/gt_binary_masks/00095_result_2018-08-27-16-05-49_obj6.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,7,6489,88,102,204,198,144,155,0.021123,0.036943,0.182812,0.202083,outputs/ocid_full/gt_binary_masks/00096_result_2018-08-27-16-05-49_obj7.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,8,15225,103,51,333,177,220,113,0.049561,0.095498,0.360938,0.264583,outputs/ocid_full/gt_binary_masks/00097_result_2018-08-27-16-05-49_obj8.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,9,2799,324,114,386,180,357,144,0.009111,0.013740,0.098437,0.139583,outputs/ocid_full/gt_binary_masks/00098_result_2018-08-27-16-05-49_obj9.png
19,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq04/label/result_2018-08-27-16-05-49.png,result_2018-08-27-16-05-49.png,ARID10/floor/bottom/box/seq04,ARID10,floor,bottom,box,seq04,box,10,2516,190,177,235,242,212,209,0.008190,0.009883,0.071875,0.137500,outputs/ocid_full/gt_binary_masks/00099_result_2018-08-27-16-05-49_obj10.png
