image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id
73,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/rgb/result_2018-08-23-17-26-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/label/result_2018-08-23-17-26-23.png,result_2018-08-23-17-26-23.png,ARID10/floor/bottom/curved/seq36,ARID10,floor,bottom,curved,seq36
74,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/rgb/result_2018-08-23-17-26-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/label/result_2018-08-23-17-26-50.png,result_2018-08-23-17-26-50.png,ARID10/floor/bottom/curved/seq36,ARID10,floor,bottom,curved,seq36
75,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/rgb/result_2018-08-23-17-27-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/label/result_2018-08-23-17-27-19.png,result_2018-08-23-17-27-19.png,ARID10/floor/bottom/curved/seq36,ARID10,floor,bottom,curved,seq36
76,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/rgb/result_2018-08-23-17-28-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/label/result_2018-08-23-17-28-00.png,result_2018-08-23-17-28-00.png,ARID10/floor/bottom/curved/seq36,ARID10,floor,bottom,curved,seq36
77,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/rgb/result_2018-08-23-17-28-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/label/result_2018-08-23-17-28-29.png,result_2018-08-23-17-28-29.png,ARID10/floor/bottom/curved/seq36,ARID10,floor,bottom,curved,seq36
78,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/rgb/result_2018-08-23-17-28-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/label/result_2018-08-23-17-28-55.png,result_2018-08-23-17-28-55.png,ARID10/floor/bottom/curved/seq36,ARID10,floor,bottom,curved,seq36
79,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/rgb/result_2018-08-23-17-29-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/curved/seq36/label/result_2018-08-23-17-29-26.png,result_2018-08-23-17-29-26.png,ARID10/floor/bottom/curved/seq36,ARID10,floor,bottom,curved,seq36
80,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-29-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-29-40.png,result_2018-08-24-17-29-40.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
81,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-30-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-30-00.png,result_2018-08-24-17-30-00.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
82,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-30-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-30-36.png,result_2018-08-24-17-30-36.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
83,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-30-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-30-58.png,result_2018-08-24-17-30-58.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
84,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-31-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-31-26.png,result_2018-08-24-17-31-26.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
85,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-31-52.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-31-52.png,result_2018-08-24-17-31-52.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
86,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-32-17.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-32-17.png,result_2018-08-24-17-32-17.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
87,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-32-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-32-38.png,result_2018-08-24-17-32-38.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
88,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-33-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-33-02.png,result_2018-08-24-17-33-02.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
89,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/rgb/result_2018-08-24-17-33-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq07/label/result_2018-08-24-17-33-34.png,result_2018-08-24-17-33-34.png,ARID10/floor/bottom/fruits/seq07,ARID10,floor,bottom,fruits,seq07
90,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-31-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-31-51.png,result_2018-08-23-17-31-51.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
91,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-32-13.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-32-13.png,result_2018-08-23-17-32-13.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
92,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-32-33.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-32-33.png,result_2018-08-23-17-32-33.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
93,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-33-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-33-06.png,result_2018-08-23-17-33-06.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
94,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-33-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-33-36.png,result_2018-08-23-17-33-36.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
95,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-33-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-33-59.png,result_2018-08-23-17-33-59.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
96,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-34-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-34-25.png,result_2018-08-23-17-34-25.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
97,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-34-52.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-34-52.png,result_2018-08-23-17-34-52.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
98,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-35-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-35-23.png,result_2018-08-23-17-35-23.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
99,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/rgb/result_2018-08-23-17-35-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq37/label/result_2018-08-23-17-35-49.png,result_2018-08-23-17-35-49.png,ARID10/floor/bottom/fruits/seq37,ARID10,floor,bottom,fruits,seq37
100,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-38-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-38-21.png,result_2018-08-23-17-38-21.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
101,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-38-46.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-38-46.png,result_2018-08-23-17-38-46.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
102,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-39-38.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-39-38.png,result_2018-08-23-17-39-38.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
103,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-40-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-40-03.png,result_2018-08-23-17-40-03.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
104,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-40-32.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-40-32.png,result_2018-08-23-17-40-32.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
105,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-40-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-40-56.png,result_2018-08-23-17-40-56.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
106,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-41-17.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-41-17.png,result_2018-08-23-17-41-17.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
107,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-41-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-41-41.png,result_2018-08-23-17-41-41.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
108,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-42-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-42-21.png,result_2018-08-23-17-42-21.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
109,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/rgb/result_2018-08-23-17-42-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/fruits/seq38/label/result_2018-08-23-17-42-42.png,result_2018-08-23-17-42-42.png,ARID10/floor/bottom/fruits/seq38,ARID10,floor,bottom,fruits,seq38
110,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-54-42.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-54-42.png,result_2018-08-24-16-54-42.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
111,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-55-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-55-09.png,result_2018-08-24-16-55-09.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
112,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-55-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-55-40.png,result_2018-08-24-16-55-40.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
113,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-56-00.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-56-00.png,result_2018-08-24-16-56-00.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
114,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-56-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-56-29.png,result_2018-08-24-16-56-29.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
115,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-56-52.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-56-52.png,result_2018-08-24-16-56-52.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
116,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-57-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-57-35.png,result_2018-08-24-16-57-35.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
117,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-58-01.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-58-01.png,result_2018-08-24-16-58-01.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
118,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-58-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-58-37.png,result_2018-08-24-16-58-37.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
119,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/rgb/result_2018-08-24-16-59-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq01/label/result_2018-08-24-16-59-11.png,result_2018-08-24-16-59-11.png,ARID10/floor/bottom/mixed/seq01,ARID10,floor,bottom,mixed,seq01
120,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-03-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-03-03.png,result_2018-08-24-17-03-03.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
121,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-03-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-03-28.png,result_2018-08-24-17-03-28.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
122,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-04-01.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-04-01.png,result_2018-08-24-17-04-01.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
123,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-04-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-04-23.png,result_2018-08-24-17-04-23.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
124,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-04-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-04-47.png,result_2018-08-24-17-04-47.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
125,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-05-12.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-05-12.png,result_2018-08-24-17-05-12.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
126,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-05-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-05-39.png,result_2018-08-24-17-05-39.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
127,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-06-20.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-06-20.png,result_2018-08-24-17-06-20.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
128,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-06-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-06-47.png,result_2018-08-24-17-06-47.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
129,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/rgb/result_2018-08-24-17-08-51.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq02/label/result_2018-08-24-17-08-51.png,result_2018-08-24-17-08-51.png,ARID10/floor/bottom/mixed/seq02,ARID10,floor,bottom,mixed,seq02
130,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-48-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-48-04.png,result_2018-08-23-14-48-04.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
131,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-48-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-48-23.png,result_2018-08-23-14-48-23.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
132,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-48-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-48-41.png,result_2018-08-23-14-48-41.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
133,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-49-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-49-03.png,result_2018-08-23-14-49-03.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
134,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-49-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-49-34.png,result_2018-08-23-14-49-34.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
135,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-49-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-49-55.png,result_2018-08-23-14-49-55.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
136,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-50-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-50-11.png,result_2018-08-23-14-50-11.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
137,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-50-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-50-47.png,result_2018-08-23-14-50-47.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
138,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-51-13.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-51-13.png,result_2018-08-23-14-51-13.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
139,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/rgb/result_2018-08-23-14-51-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq31/label/result_2018-08-23-14-51-40.png,result_2018-08-23-14-51-40.png,ARID10/floor/bottom/mixed/seq31,ARID10,floor,bottom,mixed,seq31
140,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq32/rgb/result_2018-08-23-14-54-54.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq32/label/result_2018-08-23-14-54-54.png,result_2018-08-23-14-54-54.png,ARID10/floor/bottom/mixed/seq32,ARID10,floor,bottom,mixed,seq32
141,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq32/rgb/result_2018-08-23-14-55-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq32/label/result_2018-08-23-14-55-15.png,result_2018-08-23-14-55-15.png,ARID10/floor/bottom/mixed/seq32,ARID10,floor,bottom,mixed,seq32
142,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq32/rgb/result_2018-08-23-14-55-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq32/label/result_2018-08-23-14-55-44.png,result_2018-08-23-14-55-44.png,ARID10/floor/bottom/mixed/seq32,ARID10,floor,bottom,mixed,seq32
143,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq32/rgb/result_2018-08-23-14-56-07.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/mixed/seq32/label/result_2018-08-23-14-56-07.png,result_2018-08-23-14-56-07.png,ARID10/floor/bottom/mixed/seq32,ARID10,floor,bottom,mixed,seq32
